"lat","long","id"
9.2964852122961,-73.3887654514284,72970
0.534677257107939,-71.9054672542903,12368
-0.258714801826422,-71.0085892746254,8378
2.43191913716837,-73.7682138274405,27749
1.05210686076078,-69.8702441465891,16131
6.3298888180198,-72.767849927045,59784
10.8487740232546,-75.0445401831175,76308
2.74237689936008,-71.664000105919,30633
0.258714801826422,-71.3880376506374,10729
6.81282311476245,-71.0775798884457,62944
8.46859784645155,-76.2863712318844,70307
-0.362200722556991,-70.767122126254,7962
3.50127365138425,-73.3542701445182,36971
0.707153791658887,-74.2856434310934,13435
-1.39705992986268,-72.0089531750208,3862
6.70933719403188,-75.9759134696927,62135
-0.396696029467181,-72.3539062441227,7775
-1.29357400913211,-71.0775798884457,4253
4.3291610172288,-70.5601502847929,43802
3.46677834447406,-72.4573921648533,36707
10.2278584988712,-73.9061950550813,74979
7.29575741150511,-77.3557257461002,65443
8.05465416352928,-75.3549979453092,68715
6.9852996493134,-73.8027091343507,63975
2.84586282009064,-69.2493286222057,31582
1.74201299896458,-73.8027091343507,21265
2.43191913716837,-68.3179553356306,27907
8.50309315336174,-73.5267466790692,70517
3.19081588919254,-68.5249271770917,34484
3.94971264121671,-69.8357488396789,40730
3.3287971168333,-76.4243524595251,35424
3.01833935464159,-73.7337185205303,32886
3.84622672048614,-67.6970398112472,39953
2.74237689936008,-68.1109834941694,30736
10.6418021817935,-73.9406903619915,75898
4.01870325503709,-75.3894932522194,41129
1.74201299896458,-77.2522398253697,21165
3.53576895829444,-68.3179553356306,37405
5.74346860054657,-72.3884015510329,55142
6.01943105582809,-75.4239885591296,57318
-2.36292852334799,-72.6298686994043,899
4.57062816560013,-76.3553618457047,45568
6.77832780785226,-73.3887654514284,62655
5.84695452127714,-77.1832492115493,55844
-1.19008808840154,-71.8019813335597,4619
3.39778773065368,-69.5597863843974,36207
1.46605054368306,-76.3553618457047,19056
6.60585127330131,-73.492251372159,61542
2.29393790952761,-70.8016174331642,26511
4.01870325503709,-75.9414181627825,41113
-1.12109747458116,-73.5957372928896,4830
2.84586282009064,-74.6995871140156,31424
4.08769386885747,-68.3524506425407,41896
0.983116246940404,-76.4588477664353,15411
-1.84549891969515,-71.5605141851884,2362
8.81355091555345,-74.3546340449137,71569
2.19045198879704,-72.9058311546858,25453
5.81245921436695,-71.1465705022661,55738
12.0906050720215,-71.4225329575476,77783
2.22494729570723,-78.4250802603161,25626
5.3295249176243,-73.7682138274405,51724
4.01870325503709,-75.8724275489621,41115
8.12364477734966,-73.66472790671,69040
3.9842079481269,-75.1480261038481,40856
-2.19045198879704,-73.0438123823265,1290
6.22640289728923,-72.767849927045,59078
5.88144982818733,-71.5950094920986,56288
1.12109747458116,-70.4911596709725,16630
9.2964852122961,-75.3549979453092,72913
2.56990036480913,-77.7696694290225,28932
11.1937270923565,-73.3197748376081,76958
4.70860939324088,-73.1472983030571,46760
9.88290542976933,-74.6995871140156,74196
-1.87999422660533,-70.215197215691,2295
-0.638163177838508,-72.0089531750208,6804
2.74237689936008,-68.6284130978223,30721
-0.258714801826422,-74.216652817273,8285
-3.19081588919254,-70.2496925226012,447
0.638163177838508,-70.1807019087808,13076
0.534677257107939,-70.6636362055235,12404
2.84586282009064,-72.2849156303024,31494
0.0172476534550948,-73.3197748376081,9490
2.15595668188685,-73.2852795306979,25107
1.29357400913211,-73.7682138274405,17813
3.19081588919254,-69.3183192360261,34461
4.53613285868994,-68.2834600287204,45528
2.29393790952761,-71.0430845815355,26504
-1.91448953351552,-72.1814297095718,2133
-0.224219494916233,-70.1807019087808,8541
7.67520578751719,-72.8023452339552,67269
-0.155228881095853,-72.7333546201348,8748
6.26089820419942,-74.941054262387,59257
6.6403465802115,-71.6295047990088,61817
4.43264693795937,-74.8375683416564,44511
10.4693256472426,-74.5271105794647,75497
-1.53504115750344,-73.492251372159,3344
-0.534677257107939,-71.4225329575476,7238
-0.638163177838508,-74.1131668965424,6743
-1.25907870222192,-73.2507842237877,4318
5.639982679816,-68.4559365632713,54418
2.25944260261742,-73.8716997481711,26090
10.193363191961,-74.3546340449137,74888
0.603667870928319,-74.3891293518239,12729
8.81355091555345,-75.9414181627825,71523
7.81318701515795,-75.6309604005908,67756
11.4006989338177,-73.1472983030571,77205
4.91558123470202,-71.491523571368,48464
7.08878557004397,-77.5282022806512,64441
7.70970109442738,-73.66472790671,67387
2.63889097862951,-67.8695163457981,29846
4.15668448267785,-73.66472790671,42309
6.39887943184018,-73.0783076892367,60226
6.08842166964847,-75.7689416282315,57885
2.39742383025818,-69.9392347604095,27530
4.77760000706126,-70.9051033538948,47376
3.84622672048614,-74.6305965001953,39752
6.74383250094207,-71.3880376506374,62490
4.50163755177975,-72.4918874717635,45131
1.39705992986268,-73.8716997481711,18600
0.603667870928319,-77.0797632908187,12651
7.26126210459492,-74.3201387380035,65366
0.776144405479267,-75.3894932522194,13894
5.50200145217525,-74.4581199656443,53106
-0.0517429603652844,-71.9399625612005,9213
2.3284332164378,-76.8727914493576,26666
-0.810639712389456,-72.5953733924941,6098
4.19117978958804,-69.3183192360261,42717
-1.6730223851442,-70.4566643640623,2967
3.15632058228235,-72.043448481931,34092
9.26198990538592,-75.2860073314889,72832
7.57171986678662,-76.8038008355372,66711
1.84549891969515,-70.9740939677152,22274
-1.29357400913211,-72.767849927045,4204
5.46750614526506,-76.941782063178,52748
5.57099206599563,-74.5961011932851,53675
0.741649098569077,-74.6305965001953,13671
5.12255307616316,-74.8375683416564,50031
-2.15595668188685,-71.3880376506374,1437
0.189724188006043,-75.2860073314889,10265
1.91448953351552,-72.8713358477756,22844
8.46859784645155,-74.5616058863749,70357
9.88290542976933,-75.3894932522194,74176
2.53540505789894,-67.4210773559656,28910
1.39705992986268,-75.1135307969379,18564
1.05210686076078,-71.5260188782782,16083
3.6737501859352,-72.8713358477756,38408
0.0517429603652844,-74.1131668965424,9627
11.2972130130871,-73.9061950550813,77105
-0.776144405479267,-70.3876737502419,6299
10.6418021817935,-74.2511481241832,75889
5.3295249176243,-70.8016174331642,51810
0.50018195019775,-73.66472790671,12102
4.39815163104918,-67.9040116527083,44436
3.25980650301292,-74.1131668965424,34905
2.60439567171932,-76.4933430733455,29286
9.15850398465535,-73.2852795306979,72627
3.60475957211482,-69.5942816913076,37938
1.12109747458116,-73.5267466790692,16542
1.36256462295249,-71.664000105919,18399
1.50054585059325,-72.2504203233922,19440
-0.810639712389456,-70.215197215691,6167
4.88108592779183,-69.2838239291159,48251
1.12109747458116,-69.9392347604095,16646
5.26053430380392,-68.6974037116427,51318
2.63889097862951,-68.1799741079898,29837
4.50163755177975,-72.2849156303024,45137
1.6730223851442,-73.2852795306979,20746
2.05247076115628,-69.0423567807445,24239
5.74346860054657,-72.1124390957514,55150
10.7452881025241,-74.3201387380035,76111
4.53613285868994,-75.320502638399,45324
2.29393790952761,-77.8731553497531,26306
4.53613285868994,-69.1803380083853,45502
4.53613285868994,-75.5964650936806,45316
9.33098051920629,-73.4577560652488,73049
1.87999422660533,-72.767849927045,22532
2.84586282009064,-73.0093170754163,31473
3.6737501859352,-67.8005257319777,38555
4.46714224486956,-76.3898571526149,44742
-0.155228881095853,-73.1472983030571,8736
0.983116246940404,-76.3898571526149,15413
7.3302527184153,-74.7340824209258,65684
9.84841012285914,-74.8375683416564,74115
0.948620940030215,-72.4918874717635,15264
3.36329242374349,-70.3876737502419,35891
10.1588678850508,-73.0438123823265,74851
4.81209531397145,-75.1480261038481,47529
1.6730223851442,-76.941782063178,20640
5.70897329363638,-76.2518759249742,54751
3.74274079975557,-75.6999510144111,38890
-0.46568664328756,-74.044176282722,7445
1.6730223851442,-77.9421459635735,20611
8.67556968791269,-75.2860073314889,71093
3.19081588919254,-76.0104087766028,34267
6.36438412492999,-69.8012535327687,60096
-2.12146137497666,-70.3876737502419,1567
3.08732996846197,-69.5942816913076,33584
6.84731842167264,-75.0100448762073,63053
6.46787004566055,-70.5601502847929,60745
-0.569172564018129,-71.4225329575476,7099
2.36292852334799,-78.3905849534059,26954
0.810639712389456,-76.3553618457047,14117
4.01870325503709,-71.1810658091763,41251
7.3302527184153,-76.217380618064,65641
4.67411408633069,-69.490795770577,46591
0.845135019299646,-70.767122126254,14535
2.56990036480913,-78.045631884304,28924
4.57062816560013,-67.8695163457981,45814
-2.9838440477314,-69.7667582258585,548
11.0212505578056,-73.6992232136201,76679
2.88035812700083,-69.3183192360261,31865
2.50090975098875,-78.1491178050346,28275
6.3298888180198,-73.9061950550813,59751
0.189724188006043,-73.3887654514284,10320
6.57135596639112,-70.7326268193438,61402
5.57099206599563,-72.2504203233922,53743
0.638163177838508,-77.493706973741,12864
0.983116246940404,-78.1146224981244,15363
2.12146137497666,-76.941782063178,24669
1.94898484042571,-76.6658196078965,23051
3.70824549284539,-69.6977676120381,38782
8.6410743810025,-74.7340824209258,70993
2.6733862855397,-74.8375683416564,29948
0.120733574185664,-70.4566643640623,10066
6.39887943184018,-74.9755495692972,60171
5.05356246234278,-69.490795770577,49630
5.43301083835487,-68.7318990185528,52704
5.88144982818733,-72.8023452339552,56253
-1.08660216767097,-69.8357488396789,5073
3.9842079481269,-74.941054262387,40862
2.63889097862951,-76.3898571526149,29599
-1.9834801473359,-70.0772159880502,1988
-0.120733574185664,-73.4232607583386,8871
2.43191913716837,-72.4918874717635,27786
8.08914947043947,-74.5616058863749,68876
6.46787004566055,-76.5623336871659,60571
-2.19045198879704,-70.1117112949604,1373
3.53576895829444,-76.3208665387945,37173
8.74456030173307,-75.8379322420519,71305
8.43410253954136,-73.1817936099673,70266
7.9856635497089,-75.6309604005908,68434
2.25944260261742,-69.0078614738344,26231
5.77796390745676,-68.766394325463,55527
0.948620940030215,-71.7674860266495,15285
0.638163177838508,-70.1462066018706,13077
3.15632058228235,-77.0107726769983,33948
-1.50054585059325,-72.6643640063145,3486
2.91485343391102,-74.7340824209258,31993
3.43228303756387,-67.5590585836064,36557
2.88035812700083,-73.7337185205303,31737
0.603667870928319,-75.1480261038481,12707
5.77796390745676,-76.217380618064,55311
4.6396187794205,-76.2518759249742,46121
0.603667870928319,-72.767849927045,12776
1.53504115750344,-76.2863712318844,19588
2.81136751318045,-69.8702441465891,31274
2.3284332164378,-68.3179553356306,26914
2.19045198879704,-71.3880376506374,25497
5.08805776925297,-74.4581199656443,49764
5.77796390745676,-74.2511481241832,55368
4.67411408633069,-75.5619697867704,46415
0.638163177838508,-76.4588477664353,12894
0.534677257107939,-73.2162889168775,12330
-2.3284332164378,-70.4911596709725,999
6.08842166964847,-75.2170167176685,57901
8.88254152937383,-73.5957372928896,71807
3.60475957211482,-75.8724275489621,37756
6.74383250094207,-74.3891293518239,62403
4.74310470015107,-71.1810658091763,47093
-0.50018195019775,-71.5950094920986,7373
7.53722455987643,-73.2852795306979,66665
2.63889097862951,-73.7682138274405,29675
0.0862382672754741,-73.1128029961469,9822
5.26053430380392,-74.9755495692972,51136
7.01979495622359,-76.9072867562678,64093
1.29357400913211,-76.044904083513,17747
8.39960723263117,-76.3553618457047,70042
8.6410743810025,-73.3542701445182,71033
9.84841012285914,-74.768577727836,74117
1.3280693160423,-73.1128029961469,18094
8.05465416352928,-72.9748217685062,68784
1.9834801473359,-69.8357488396789,23567
4.19117978958804,-68.0764881872592,42753
6.70933719403188,-76.4933430733455,62120
2.39742383025818,-68.1454788010796,27582
4.6396187794205,-74.6995871140156,46166
0.914125633120025,-70.4566643640623,15063
7.53722455987643,-75.7689416282315,66593
8.95153214319421,-73.2507842237877,72026
4.19117978958804,-71.1465705022661,42664
5.81245921436695,-76.4933430733455,55583
10.0208866574101,-73.9751856689017,74518
6.60585127330131,-71.0085892746254,61614
9.81391481594895,-75.1480261038481,74029
4.39815163104918,-72.043448481931,44316
1.81100361278496,-70.9051033538948,21965
5.19154368998354,-75.8724275489621,50556
7.91667293588852,-73.4577560652488,68236
5.53649675908544,-74.8375683416564,53381
3.74274079975557,-72.9058311546858,38971
1.19008808840154,-77.2177445184595,16935
3.53576895829444,-74.8030730347462,37217
4.88108592779183,-77.1832492115493,48022
3.05283466155178,-68.8353849392834,33317
6.84731842167264,-73.7682138274405,63089
2.94934874082121,-68.5939177909121,32457
2.19045198879704,-71.491523571368,25494
-2.19045198879704,-70.5256549778827,1361
4.05319856194728,-69.9392347604095,41567
5.77796390745676,-74.8375683416564,55351
5.53649675908544,-72.9748217685062,53435
6.9852996493134,-74.7340824209258,63948
6.46787004566055,-70.6291408986133,60743
10.1243725781407,-75.2860073314889,74709
8.46859784645155,-74.9755495692972,70345
4.53613285868994,-74.5961011932851,45345
10.0553819643203,-73.9406903619915,74595
1.50054585059325,-78.4940708741365,19259
6.95080434240321,-76.5623336871659,63678
0.46568664328756,-72.3539062441227,11925
7.29575741150511,-76.5278383802557,65467
0.362200722556991,-75.49297917295,11195
-0.120733574185664,-73.5612419859794,8867
7.9856635497089,-73.7682138274405,68488
6.26089820419942,-74.3201387380035,59275
-0.948620940030215,-73.7682138274405,5513
5.57099206599563,-69.0078614738344,53837
5.81245921436695,-72.7333546201348,55692
-0.155228881095853,-70.767122126254,8805
2.08696606806647,-74.8720636485666,24399
8.36511192572098,-73.9751856689017,69978
4.84659062088164,-74.0096809758118,47838
-1.70751769205439,-73.2162889168775,2770
3.88072202739633,-73.2507842237877,40071
2.60439567171932,-75.8034369351417,29306
-1.22458339531173,-72.2504203233922,4477
8.29612131190061,-72.4918874717635,69753
10.6073068748833,-73.8716997481711,75823
2.9838440477314,-73.1817936099673,32613
-0.603667870928319,-70.5946455917031,6984
-0.741649098569077,-73.1817936099673,6356
-3.43228303756387,-70.2841878295114,322
6.57135596639112,-77.0107726769983,61220
3.46677834447406,-70.767122126254,36756
-1.56953646441363,-71.5605141851884,3283
-0.362200722556991,-70.939598660805,7957
2.01797545424609,-78.5285661810467,23639
4.01870325503709,-71.0085892746254,41256
6.39887943184018,-72.0089531750208,60257
-2.01797545424609,-71.5950094920986,1841
2.84586282009064,-71.4570282644578,31518
4.39815163104918,-76.3208665387945,44192
7.15777618386435,-75.6999510144111,64827
1.19008808840154,-72.5608780855839,17070
3.29430180992311,-76.7003149148066,35123
-1.36256462295249,-70.6291408986133,4022
-0.603667870928319,-71.2845517299069,6964
1.29357400913211,-72.4918874717635,17850
1.05210686076078,-70.215197215691,16121
4.36365632413899,-68.2144694149,44149
3.43228303756387,-76.941782063178,36285
4.77760000706126,-69.7667582258585,47409
2.43191913716837,-76.769305528627,27662
10.0553819643203,-75.0790354900277,74562
5.60548737290581,-73.5267466790692,53990
4.22567509649823,-72.5953733924941,42904
7.29575741150511,-73.2162889168775,65563
7.74419640133757,-76.1138946973334,67459
0.224219494916233,-73.66472790671,10482
3.15632058228235,-75.9414181627825,33979
3.39778773065368,-75.9069228558723,36023
6.84731842167264,-75.8724275489621,63028
2.46641444407856,-69.7322629189483,28193
8.36511192572098,-75.1825214107583,69943
3.29430180992311,-71.4225329575476,35276
1.12109747458116,-71.9744578681107,16587
1.29357400913211,-78.2526037257652,17683
3.77723610666576,-73.8027091343507,39223
8.77905560864326,-75.0790354900277,71438
6.3298888180198,-72.6988593132246,59786
6.91630903549302,-72.6643640063145,63569
7.3302527184153,-76.6313243009863,65629
2.3284332164378,-71.9054672542903,26810
9.36547582611648,-73.9406903619915,73114
9.15850398465535,-73.0783076892367,72633
2.91485343391102,-73.9751856689017,32015
6.57135596639112,-71.8019813335597,61371
6.53686065948093,-70.6291408986133,61185
1.60403177132382,-70.6981315124336,20285
10.8142787163444,-74.941054262387,76240
1.50054585059325,-71.3190470368171,19467
1.94898484042571,-67.1796102075943,23310
-1.70751769205439,-70.5601502847929,2847
7.53722455987643,-74.8030730347462,66621
4.01870325503709,-72.9748217685062,41199
2.77687220627026,-72.5953733924941,30900
0.810639712389456,-77.6316882013818,14080
3.15632058228235,-71.0775798884457,34120
0.0517429603652844,-73.8716997481711,9634
0.810639712389456,-73.66472790671,14195
5.50200145217525,-71.7674860266495,53184
4.19117978958804,-76.2518759249742,42516
6.39887943184018,-73.0093170754163,60228
-0.879630326209836,-71.6295047990088,5852
3.53576895829444,-68.6629084047324,37395
6.39887943184018,-73.3197748376081,60219
4.9845718485224,-70.1117112949604,49058
7.08878557004397,-74.8030730347462,64520
4.29466571031861,-69.9047394534993,43542
2.22494729570723,-76.3898571526149,25685
-1.3280693160423,-71.1120751953559,4130
5.05356246234278,-76.9072867562678,49415
7.15777618386435,-75.8379322420519,64823
8.15814008425985,-73.6992232136201,69175
2.46641444407856,-76.2863712318844,28003
1.19008808840154,-78.1836131119448,16907
0.120733574185664,-73.8716997481711,9967
0.120733574185664,-72.5263827786737,10006
0.672658484748698,-69.5942816913076,13329
4.67411408633069,-75.1825214107583,46426
0.293210108736612,-70.2841878295114,10953
0.362200722556991,-74.4236246587341,11226
10.193363191961,-75.3894932522194,74858
1.74201299896458,-70.5946455917031,21358
0.914125633120025,-74.7340824209258,14939
5.91594513509752,-73.2162889168775,56524
2.88035812700083,-71.2500564229967,31809
2.94934874082121,-71.2845517299069,32379
1.94898484042571,-70.5256549778827,23229
11.7111566960094,-71.8019813335597,77475
2.9838440477314,-70.6291408986133,32687
-2.91485343391102,-70.0082253742299,566
7.95116824279871,-75.0445401831175,68321
8.22713069808023,-72.9058311546858,69471
0.258714801826422,-72.5608780855839,10695
7.91667293588852,-77.0797632908187,68136
3.08732996846197,-73.8027091343507,33462
4.39815163104918,-75.5274744798602,44215
0.603667870928319,-75.6309604005908,12693
-0.776144405479267,-70.0082253742299,6310
7.60621517369681,-73.6992232136201,66949
4.15668448267785,-77.2867351322799,42204
1.9834801473359,-75.9069228558723,23391
-1.3280693160423,-73.3542701445182,4065
3.15632058228235,-69.2148333152955,34174
1.77650830587477,-74.1476622034526,21560
10.5038209541527,-73.2162889168775,75612
3.57026426520463,-73.2852795306979,37548
1.87999422660533,-68.6284130978223,22652
8.05465416352928,-74.4236246587341,68742
4.95007654161221,-75.1480261038481,48635
3.88072202739633,-72.5263827786737,40092
8.3306166188108,-72.5263827786737,69886
1.74201299896458,-78.7010427155976,21123
3.81173141357595,-71.9744578681107,39552
5.9849357489179,-72.9748217685062,57101
3.22531119610273,-68.3179553356306,34781
2.53540505789894,-68.7318990185528,28872
4.9845718485224,-72.6643640063145,48984
1.9834801473359,-74.2511481241832,23439
11.0557458647158,-73.2852795306979,76745
9.08951337083497,-73.9061950550813,72414
8.77905560864326,-72.6988593132246,71507
3.70824549284539,-72.6643640063145,38696
9.641438281398,-75.320502638399,73645
2.94934874082121,-73.0093170754163,32329
4.26017040340842,-74.3891293518239,43133
1.05210686076078,-74.6995871140156,15991
10.2968491126916,-74.0786715896322,75128
4.01870325503709,-74.3201387380035,41160
-2.08696606806647,-70.9740939677152,1653
0.362200722556991,-72.2504203233922,11289
3.19081588919254,-67.9730022665287,34500
7.74419640133757,-74.2511481241832,67513
9.91740073667952,-74.3546340449137,74281
-1.84549891969515,-72.6643640063145,2330
-0.914125633120025,-71.3880376506374,5722
4.43264693795937,-75.9759134696927,44478
-0.293210108736612,-70.4911596709725,8253
7.19227149077454,-73.3887654514284,65060
1.46605054368306,-73.8372044412609,19129
10.8142787163444,-73.5957372928896,76279
3.9842079481269,-71.0085892746254,40976
3.53576895829444,-76.2518759249742,37175
0.914125633120025,-71.9399625612005,15020
5.67447798672619,-71.4570282644578,54611
2.43191913716837,-70.6981315124336,27838
4.12218917576766,-69.8702441465891,42136
8.60657907409231,-73.2852795306979,70913
1.3280693160423,-71.2500564229967,18148
6.67484188712169,-77.2522398253697,61875
1.15559278149135,-70.04272068114,16892
2.01797545424609,-68.5249271770917,23929
3.08732996846197,-75.1480261038481,33423
0.603667870928319,-76.4588477664353,12669
5.3295249176243,-73.2507842237877,51739
6.70933719403188,-77.32123043919,62096
6.08842166964847,-75.9069228558723,57881
-0.914125633120025,-69.5597863843974,5775
1.3280693160423,-71.9744578681107,18127
9.71042889521838,-74.3201387380035,73824
0.879630326209836,-72.8368405408654,14733
11.090241171626,-72.940326461596,76807
7.39924333223568,-74.7340824209258,66011
1.77650830587477,-73.4232607583386,21581
1.63852707823401,-74.768577727836,20435
12.0561097651113,-72.0089531750208,77737
2.50090975098875,-77.7696694290225,28286
1.56953646441363,-70.1807019087808,20031
10.6418021817935,-75.0445401831175,75866
4.70860939324088,-71.1120751953559,46819
7.77869170824776,-73.2162889168775,67684
2.70788159244989,-77.1487539046391,30178
1.77650830587477,-69.2493286222057,21702
10.4693256472426,-75.320502638399,75474
2.9838440477314,-72.9058311546858,32621
0.776144405479267,-71.6295047990088,14003
6.12291697655866,-74.3891293518239,58213
1.05210686076078,-73.3542701445182,16030
1.12109747458116,-71.9399625612005,16588
10.8487740232546,-73.3887654514284,76356
12.194090992752,-71.491523571368,77862
4.57062816560013,-69.2148333152955,45775
7.77869170824776,-76.3898571526149,67592
3.46677834447406,-69.2148333152955,36801
0.948620940030215,-74.5271105794647,15205
6.95080434240321,-72.215925016482,63804
2.88035812700083,-73.2852795306979,31750
0.396696029467181,-76.1138946973334,11387
2.88035812700083,-71.5605141851884,31800
5.05356246234278,-77.2867351322799,49404
9.33098051920629,-75.0100448762073,73004
6.29539351110961,-74.8375683416564,59496
3.63925487902501,-68.8353849392834,38243
3.22531119610273,-73.1472983030571,34641
11.2282223992667,-73.1817936099673,77021
4.43264693795937,-70.1462066018706,44647
1.36256462295249,-78.3560896464957,18205
7.01979495622359,-74.2511481241832,64170
-0.983116246940404,-70.2841878295114,5475
4.88108592779183,-70.9740939677152,48202
2.29393790952761,-75.9759134696927,26361
5.84695452127714,-73.6992232136201,55945
1.70751769205439,-72.2504203233922,21043
2.56990036480913,-67.490067969786,29230
7.95116824279871,-76.5968289940761,68276
-0.879630326209836,-72.4918874717635,5827
5.39851553144468,-71.9744578681107,52332
6.91630903549302,-73.492251372159,63545
6.57135596639112,-75.9414181627825,61251
11.1592317854463,-74.1821575103628,76875
5.43301083835487,-76.1828853111538,52488
5.39851553144468,-74.1131668965424,52270
2.56990036480913,-78.1146224981244,28922
1.70751769205439,-70.5256549778827,21093
0.914125633120025,-75.6309604005908,14913
-1.63852707823401,-73.0093170754163,3009
4.46714224486956,-75.3549979453092,44772
4.26017040340842,-76.7348102217168,43065
5.84695452127714,-71.0085892746254,56023
2.01797545424609,-71.9399625612005,23830
1.56953646441363,-71.8364766404699,19983
10.8832693301648,-73.7337185205303,76417
8.74456030173307,-75.9069228558723,71303
2.94934874082121,-77.0107726769983,32213
4.26017040340842,-73.2162889168775,43167
1.25907870222192,-71.5605141851884,17615
-3.60475957211482,-69.9392347604095,230
0.672658484748698,-71.0430845815355,13287
-0.362200722556991,-74.2511481241832,7861
-0.776144405479267,-70.8706080469846,6285
7.3302527184153,-74.6305965001953,65687
-2.81136751318045,-69.8012535327687,606
1.87999422660533,-69.663272305128,22622
3.12182527537216,-68.2144694149,33913
10.1588678850508,-74.8030730347462,74800
8.57208376718212,-74.044176282722,70764
1.12109747458116,-70.04272068114,16643
3.12182527537216,-72.940326461596,33776
4.39815163104918,-69.2148333152955,44398
9.95189604358971,-74.5961011932851,74349
6.50236535257075,-75.320502638399,60828
0.293210108736612,-75.8034369351417,10793
3.60475957211482,-75.2170167176685,37775
0.672658484748698,-70.04272068114,13316
9.36547582611648,-75.49297917295,73069
0.810639712389456,-74.6650918071055,14166
11.9181285374705,-71.8019813335597,77630
3.50127365138425,-67.490067969786,37141
2.91485343391102,-75.7344463213213,31964
5.81245921436695,-73.2162889168775,55678
11.4006989338177,-72.2504203233922,77231
11.2282223992667,-73.3197748376081,77017
7.67520578751719,-75.2860073314889,67197
2.70788159244989,-75.9759134696927,30212
-2.15595668188685,-72.0089531750208,1420
6.3298888180198,-71.0430845815355,59834
4.22567509649823,-72.2849156303024,42913
5.67447798672619,-68.1109834941694,54708
7.39924333223568,-75.1825214107583,65998
10.6418021817935,-73.4232607583386,75913
4.67411408633069,-71.3880376506374,46536
5.3295249176243,-76.1483900042436,51655
4.95007654161221,-72.940326461596,48699
3.46677834447406,-73.0438123823265,36690
-3.39778773065368,-70.04272068114,348
2.88035812700083,-76.5623336871659,31655
2.3284332164378,-74.8375683416564,26725
3.39778773065368,-68.766394325463,36230
3.29430180992311,-68.0764881872592,35373
7.3302527184153,-74.4581199656443,65692
6.67484188712169,-76.0793993904232,61909
5.77796390745676,-73.3197748376081,55395
9.53795236066743,-73.66472790671,73478
-1.9834801473359,-71.5260188782782,1946
11.1247364785362,-73.2852795306979,76848
4.15668448267785,-72.1124390957514,42354
2.74237689936008,-73.9751856689017,30566
2.6733862855397,-77.0797632908187,29883
-0.0862382672754741,-70.3876737502419,9105
5.91594513509752,-74.2511481241832,56494
1.87999422660533,-75.2170167176685,22461
1.81100361278496,-69.9392347604095,21993
0.46568664328756,-76.2518759249742,11812
3.05283466155178,-77.2522398253697,33073
-1.12109747458116,-71.5260188782782,4890
4.46714224486956,-75.7344463213213,44761
9.2964852122961,-74.9755495692972,72924
2.12146137497666,-78.3215943395855,24629
2.39742383025818,-78.045631884304,27295
-1.05210686076078,-69.490795770577,5219
-1.53504115750344,-72.5608780855839,3371
0.46568664328756,-74.4926152725545,11863
5.9849357489179,-70.1117112949604,57184
4.9845718485224,-74.3201387380035,48936
1.60403177132382,-71.2500564229967,20269
4.81209531397145,-75.9414181627825,47506
0.810639712389456,-74.6305965001953,14167
11.642166082189,-72.0089531750208,77421
5.15704838307335,-68.6974037116427,50486
5.70897329363638,-72.1814297095718,54869
0.672658484748698,-71.2845517299069,13280
6.67484188712169,-73.1817936099673,61993
10.6073068748833,-74.044176282722,75818
9.22749459847573,-74.7340824209258,72765
5.67447798672619,-75.8034369351417,54485
3.9842079481269,-73.3197748376081,40909
